file, text_segment_size, instructions
file1113, 252, 590088704
file1114, 1900, 650776150
file1115, 577, 652550616
file1116, 2676, 831096065
file1117, 22441, 2477452780
file1118, 1073, 656061792
file1119, 2129, 626765028
file1120, 1352, 801318278
file1121, 829, 676684808
file1122, 1571, 717130411
file1123, 26456, 2412149644
file1124, 29351, 3909772168
file1125, 1782, 669523490
file1126, 3585, 956780042
file1127, 21625, 2065406230
file1128, 3311, 1032739358
file1129, 1600, 701132359
file1130, 2026, 819666369
file1131, 1359, 747369470
file1132, 6591, 1032590787
file1133, 1049, 699760874
file1134, 3782, 1187832303
file1135, 763, 701188672
file1136, 1384, 782657967
file1137, 1818, 940554433
file1138, 1136, 649488885
file1139, 1209, 696938164
file1140, 2248, 825412405
file1141, 792, 605831330
file1142, 7419, 1192078956
file1143, 2285, 810134243
file1144, 4335, 992561987
file1145, 512, 711587497
file1146, 9712, 1490706325
