file, text_segment_size, instructions
file8620, 2458, 1295994426
file8621, 815, 973299223
file8622, 289, 936593329
file8623, 2922, 1300350673
file8624, 4349, 1653326494
file8625, 1212, 859592526
file8626, 339, 709423867
file8627, 193, 693520725
file8628, 4693, 1134817807
file8629, 262813, 2625894824
file8630, 806, 679286036
file8631, 5370, 1197591671
file8632, 88, 694664665
file8633, 5815, 748515639
file8634, 1402, 892047349
file8635, 377, 700142371
file8636, 3603, 996845082
file8637, 1850, 866630176
file8638, 675, 805358496
file8639, 429, 753870651
file8640, 3185, 726730108
file8641, 3894, 1176991324
file8642, 26232, 3437960051
file8643, 567, 911940150
file8644, 229, 920764498
file8645, 659, 1008150488
file8646, 57, 914828226
file8647, 239, 924577969
file8648, 4092, 967021042
file8649, 668, 956859513
file8650, 275, 974143733
file8651, 2129, 921974787
file8652, 1136, 948838335
file8653, 4432, 1596045625
file8654, 22647, 3003460632
file8655, 2246, 976543831
file8656, 174, 924726800
file8657, 2533, 1227972001
file8658, 1163, 1017456685
file8659, 2230, 1030919723
file8660, 299, 944879085
file8661, 3304, 1364084947
file8662, 737, 918888830
file8663, 12940, 1953758845
file8664, 2687, 1257520424
file8665, 398, 971799666
file8666, 91064, 9082686342
file8667, 424, 870661546
file8668, 1347, 902581265
file8669, 436377, 37582373196
file8670, 2893, 938809572
file8671, 49, 891273033
file8672, 1114072, 152458910113
file8673, 1882, 1078784405
file8674, 6114, 1682064510
file8675, 459, 976272858
file8676, 322, 882497023
file8677, 3225, 1312059646
file8678, 203, 897775758
file8679, 9392, 2024876797
file8680, 2129, 922435739
file8681, 3867, 1382845671
file8682, 1309, 1008340464
file8683, 5388, 1536157412
file8684, 1155, 977378378
file8685, 1938, 1249545080
file8686, 165, 948762312
file8687, 507, 867457213
file8688, 5087, 1774861753
file8689, 2501, 1208319331
file8690, 1134, 999844792
file8691, 1029, 991845033
file8692, 294, 975157363
file8693, 493, 899420256
file8694, 249, 931147080
file8695, 886, 979906102
file8696, 683, 1026673219
file8697, 16565, 1853126519
file8698, 2671, 1245730220
file8699, 2228, 1157754852
file8700, 2855, 1148493955
file8701, 474, 984052198
file8702, 1364, 967366027
file8703, 9699, 1894240966
file8704, 19340, 3527760453
file8705, 754, 723093502
file8706, 437, 768659316
file8707, 9549, 1606627059
file8708, 478, 716772924
file8709, 3785, 1157959656
file8710, 2546, 912796532
file8711, 862, 734372837
file8712, 4421, 1012047169
file8713, 836, 793202537
file8714, 17871, 1952977240
file8715, 93, 674112384
file8716, 1049, 818896637
file8717, 1411, 913436166
file8718, 39042, 5122147063
file8719, 370, 711004774
file8720, 785, 739295985
file8721, 948, 994056987
file8722, 16378, 2642777004
file8723, 1646, 1075341981
file8724, 9819, 1057480264
file8725, 343, 915132596
file8726, 53, 908928420
file8727, 455, 899837310
file8728, 535, 924108182
file8729, 948, 969737265
file8730, 14516, 1087767294
file8731, 806, 913348875
file8732, 2296, 1077169557
file8733, 14966, 1683642849
file8734, 4004, 1690046754
file8735, 372, 924234350
file8736, 3654, 1526366000
file8737, 103073, 1290485980
file8738, 1422, 1085410496
file8739, 1871, 1169033213
file8740, 510, 937704221
file8741, 120152, 11504562785
file8742, 12820, 2648669919
file8743, 2519, 1023522075
file8744, 1303, 904044834
file8745, 2167, 1100749593
file8746, 7049, 1007686219
file8747, 728, 949811931
file8748, 22923, 5000701989
file8749, 9523, 1041755387
file8750, 990, 898010404
file8751, 69232, 6758257537
file8752, 1472, 983503447
file8753, 4460, 1222646780
file8754, 1701, 898516914
file8755, 413, 936173356
file8756, 3811, 927101772
file8757, 2773, 909347464
file8758, 405, 970398309
file8759, 1284, 1131489281
file8760, 1070, 900945216
file8761, 449, 961436252
file8762, 126, 888938210
file8763, 1575, 998568057
file8764, 18065, 1460940884
file8765, 1043, 985055655
file8766, 8339, 1781053174
file8767, 18439, 3395571478
file8768, 804354, 19897862417
file8769, 345, 930704738
file8770, 241, 912202883
file8771, 1759, 1079855216
file8772, 1037, 1034652074
file8773, 25379, 3803282302
file8774, 3582, 1257046364
file8775, 5394, 963452874
file8776, 3128, 990715443
file8777, 11163, 1707619896
file8778, 776, 948231003
file8779, 380, 974530729
file8780, 881, 872818951
file8781, 4922, 951282440
file8782, 3309, 1234476568
file8783, 936, 1024537946
file8784, 2261, 1068803665
file8785, 1487, 834730698
file8786, 2053, 820002207
file8787, 11707, 2716459962
file8788, 414, 753970641
file8789, 623, 776622535
file8790, 2092, 848667899
file8791, 443, 698224059
file8792, 8468, 800433682
file8793, 11715, 1409743815
file8794, 1137, 726936019
file8795, 6457, 1215146387
file8796, 1828, 818176062
file8797, 3924, 834573889
file8798, 1166, 807970375
file8799, 2960, 1016484708
file8800, 851, 773413634
file8801, 36155, 4316673959
file8802, 1153, 929460217
file8803, 240, 940048583
file8804, 33565, 5340144246
file8805, 19550, 3580200136
file8806, 3907, 1319636002
file8807, 458, 924898509
file8808, 8729, 1668166117
file8809, 1321, 929050189
file8810, 787, 915091404
file8811, 6810, 1012190663
file8812, 1299, 909989887
file8813, 267, 909594728
file8814, 8549, 1766164068
file8815, 1323, 909909472
file8816, 11291, 2445553169
file8817, 1205, 1019686313
file8818, 3288, 1131298293
file8819, 1688, 1050328824
file8820, 545, 934004018
file8821, 61396, 11087629797
file8822, 2483, 933069532
file8823, 417, 943856186
file8824, 2043, 896575543
file8825, 1903, 902722366
file8826, 2831, 1131110431
file8827, 1423, 1125033314
file8828, 1522, 887397888
file8829, 5901, 1387065726
file8830, 291, 863534645
file8831, 425, 1000607100
file8832, 2499, 919917900
file8833, 9562, 1836171648
file8834, 1534, 1208239764
file8835, 462, 979410873
file8836, 1381, 1065638785
file8837, 549, 993174411
file8838, 3260, 965042689
file8839, 6425, 986774611
file8840, 1335, 878861007
file8841, 3888, 1067834794
file8842, 324524, 47377377784
file8843, 15467, 2144913893
file8844, 2510, 1088457610
file8845, 21880, 3031847935
file8846, 177, 921611190
file8847, 1080, 986394486
file8848, 401, 983561612
file8849, 560, 932809708
file8850, 2408, 1110911666
file8851, 15364, 2174827933
file8852, 8342, 1789914773
file8853, 3520, 937949204
file8854, 2158, 1133411149
file8855, 260, 896587050
file8856, 775, 917400845
file8857, 1166, 1020270376
file8858, 1183, 1037465269
file8859, 202, 895191610
file8860, 561, 947157475
file8861, 1843, 1069654571
file8862, 2504, 1088596854
file8863, 143, 868680483
file8864, 172059, 15750170944
file8865, 5391, 918283578
file8866, 49, 662849205
file8867, 49483, 2814233908
file8868, 7107, 772036440
file8869, 2634, 880054057
file8870, 5811, 1207084050
file8871, 5799, 1023924258
file8872, 475, 720595569
file8873, 16515, 2039630981
file8874, 99853, 9920041081
file8875, 4231, 931455476
file8876, 1736, 930155412
file8877, 2460, 817797464
file8878, 34839, 4077561861
file8879, 2410, 950236442
file8880, 5385, 1368264930
file8881, 246, 929068166
file8882, 278, 953642324
file8883, 259, 924041821
file8884, 4776, 1210475974
file8885, 278, 902017630
file8886, 7124, 1470913972
file8887, 1736, 1101551410
file8888, 18270, 2510483516
file8889, 124657, 11293454201
file8890, 1686, 931613938
file8891, 1698, 1096114084
file8892, 2461, 1168369754
file8893, 24, 880603971
file8894, 338, 967578505
file8895, 5195, 1341127902
file8896, 4619, 1466617866
file8897, 3193, 961136137
file8898, 1684, 1030398107
file8899, 1426, 1018915187
file8900, 572, 1027097315
file8901, 1645, 951822730
file8902, 1314, 945569951
file8903, 2103, 1102554677
file8904, 2728, 1159174009
file8905, 1367, 929374540
file8906, 8013, 2448290195
file8907, 128, 882306729
file8908, 195, 911589468
file8909, 85, 932455865
file8910, 607, 903933047
file8911, 136, 878105498
file8912, 332804, 15039068569
file8913, 580, 896762166
file8914, 1403, 986885730
file8915, 154324, 1614512187
file8916, 373, 936848378
file8917, 8106, 1649447428
file8918, 10124, 1104493958
file8919, 628, 1028527636
file8920, 638, 999770943
file8921, 86, 921151537
file8922, 2492, 1097998101
file8923, 2734, 940146037
file8924, 3869, 943509597
file8925, 2577, 1227006317
file8926, 4540, 1266624283
file8927, 4580, 1441252977
file8928, 2082, 1282608470
file8929, 657, 1007513177
file8930, 20111, 2519263424
file8931, 618, 974790949
file8932, 853, 957928202
file8933, 6378, 1656453286
file8934, 627, 1031610739
file8935, 925, 990393249
file8936, 2059, 1119694338
file8937, 3161, 1255901896
file8938, 2634, 1264568084
file8939, 3604, 1099503075
file8940, 62, 883493217
file8941, 2848, 1227166219
file8942, 257, 919077211
file8943, 778, 910795916
file8944, 211, 950389903
file8945, 1842, 932845783
file8946, 2482, 1014693912
file8947, 8841, 1221885285
file8948, 8300, 1242687538
file8949, 2064, 857652330
file8950, 3584, 1160459224
file8951, 20162, 2674926544
file8952, 2141, 897097567
file8953, 1343, 942319307
file8954, 4475, 744153021
file8955, 2246, 756431420
file8956, 40061, 4642917662
file8957, 6659, 771345632
file8958, 4257, 727785132
file8959, 763, 800925400
file8960, 2505, 960876384
file8961, 2697, 1223748527
file8962, 7570, 1442377526
file8963, 75795, 2643946561
file8964, 2807, 1092968080
file8965, 6249, 1288153276
file8966, 127, 930625140
file8967, 301, 982344904
file8968, 793, 932454522
file8969, 280, 891898255
file8970, 1916, 1084949400
file8971, 34532, 4271688741
file8972, 2650, 945214234
file8973, 3142, 1166012101
file8974, 550, 939479402
file8975, 5155, 1277913664
file8976, 311, 969574685
file8977, 1991, 1023399583
file8978, 1247, 963290722
file8979, 582, 1031110125
file8980, 7508, 1588835016
file8981, 49536, 5816689461
file8982, 3690, 1277867389
file8983, 11290, 2210584401
file8984, 1279, 1061105419
file8985, 2036, 1024624412
file8986, 720, 974105616
file8987, 555, 1018371734
file8988, 980, 1055901444
file8989, 580, 949809842
file8990, 11499, 1202623556
file8991, 999, 1051073238
file8992, 2887, 947712285
file8993, 11934, 1700778580
file8994, 4944, 1624842844
file8995, 18629, 1632098140
file8996, 2071, 1119013085
file8997, 11062, 1041360071
file8998, 13429, 1465927971
file8999, 1369, 898209376
file9000, 203, 914195211
file9001, 509, 920435917
file9002, 22537, 4161670955
file9003, 1107, 943340392
file9004, 7928, 2127410663
file9005, 249, 904365996
file9006, 2959, 1067746486
file9007, 6391, 993901623
file9008, 143, 913038526
file9009, 1129, 1069688166
file9010, 11378, 2262831763
file9011, 1717, 936922518
file9012, 1158, 992248289
file9013, 2147, 1132389319
file9014, 10278, 2304002462
file9015, 605, 1029045160
file9016, 60133, 5443824801
file9017, 90, 904968769
file9018, 71, 887366432
file9019, 29629, 2775483610
file9020, 778, 1001045845
file9021, 451, 941221814
file9022, 261, 933916400
file9023, 6431, 1614156428
file9024, 4802, 983752058
file9025, 1372, 880947134
file9026, 1483, 788352893
file9027, 5027, 989990689
file9028, 7501, 1634342427
file9029, 6545, 1257051775
file9030, 574, 775036014
file9031, 1016, 758230783
file9032, 8120, 1784966719
file9033, 1390, 911327321
file9034, 721, 764782496
file9035, 620, 738583558
file9036, 22799, 4553433962
file9037, 3106, 930816842
file9038, 2357, 894566200
file9039, 1041, 792530481
file9040, 5717, 1361959304
file9041, 22591, 2547761906
file9042, 5342, 1676664423
file9043, 4814, 1609307170
file9044, 292, 964096241
file9045, 1249, 1046181224
file9046, 8707, 1506911796
file9047, 4079, 1156612537
file9048, 3425, 1032295845
file9049, 7161, 1468269559
file9050, 4959, 1686557460
file9051, 18856, 2780763604
file9052, 907, 1010720761
file9053, 3200, 1321070469
file9054, 137061, 17618513254
file9055, 32384, 3404707335
file9056, 129, 902968834
file9057, 1234, 1035550972
file9058, 13021, 2288618832
file9059, 1144, 951315510
file9060, 74411, 6069708201
file9061, 4469, 1229904223
file9062, 556, 959090295
file9063, 804, 986498215
file9064, 281, 903771810
file9065, 1117, 1093408599
file9066, 2732, 1194747968
file9067, 508, 1002229129
file9068, 51085, 6603807221
file9069, 608, 906932618
file9070, 2775, 1404087895
file9071, 2915, 1149541933
file9072, 14941, 2319253595
file9073, 5973, 1469002272
file9074, 1030, 925783716
file9075, 775, 946775365
file9076, 1076, 992445549
file9077, 2656, 1093467378
file9078, 164168, 16400454076
file9079, 2889, 1302157816
file9080, 275, 902288740
file9081, 1461, 1115262242
file9082, 419, 899684240
file9083, 2646, 1189996724
file9084, 746, 1048350463
file9085, 1501, 1041874436
file9086, 5206, 1200661375
file9087, 2246, 979970603
file9088, 1355, 1019930927
file9089, 932, 1062453474
file9090, 1729, 936700324
file9091, 335, 957600471
file9092, 1882, 976590335
file9093, 279, 923958905
file9094, 33479, 4366117513
file9095, 1299, 892409422
file9096, 6067, 1235388640
file9097, 6687, 1670280672
file9098, 241, 964445100
file9099, 1629, 1009946797
file9100, 2052, 1172136617
file9101, 4739, 1177546299
file9102, 1941, 1059026631
file9103, 2630, 968197908
file9104, 2414, 1058330606
file9105, 2357, 1018007702
file9106, 3611, 928095851
file9107, 1469, 923108969
file9108, 39864, 3702827316
file9109, 1413, 752492256
file9110, 917, 769184532
file9111, 38509, 4435076232
file9112, 3191, 745379771
file9113, 3440, 891643765
file9114, 3233, 1123444492
file9115, 446, 719554111
file9116, 1999, 747889560
file9117, 2275, 918066560
file9118, 3479, 1167301134
file9119, 667, 761282131
file9120, 4225, 912196101
file9121, 616, 1008355921
file9122, 2149, 1049973131
file9123, 1487, 1070415141
file9124, 1505, 1131621333
file9125, 137, 879879412
file9126, 41709, 3890025789
file9127, 260, 919729079
file9128, 11351, 2774618586
file9129, 399, 918191626
file9130, 1897, 1160968983
file9131, 709, 943216284
file9132, 1057, 1061188250
file9133, 66434, 7399262050
file9134, 948, 971507478
file9135, 204, 896949089
file9136, 352, 909953509
file9137, 2774, 1215957117
file9138, 259, 880571645
file9139, 5583, 1367162251
file9140, 1515, 1153897091
file9141, 21772, 1952085302
file9142, 693, 872584572
file9143, 8190, 1601454662
file9144, 3215, 921245976
file9145, 1596, 1032533070
file9146, 472, 849556421
file9147, 4829, 1479235124
file9148, 6631, 1257031933
file9149, 311, 879396752
file9150, 1000, 1058057348
file9151, 204, 908535054
file9152, 819, 879081917
file9153, 1487, 954976175
file9154, 382, 955282588
file9155, 56540, 7408752163
file9156, 159225, 16342148471
file9157, 25643, 3250336845
file9158, 15504, 2262598551
file9159, 1809, 1200214733
file9160, 146, 889568905
file9161, 5784, 1387413775
file9162, 1058, 1048009066
file9163, 1608, 1053351621
file9164, 26364, 4468518993
file9165, 1776, 1035887083
file9166, 637, 935100476
file9167, 1407, 1115559600
file9168, 75349, 7219250274
file9169, 39654, 5826392025
file9170, 380, 895608576
file9171, 113575, 1567564632
file9172, 11494, 1435903033
file9173, 3169, 1329419737
file9174, 562, 973455538
file9175, 445, 953690881
file9176, 11887, 2053509824
file9177, 1256, 904221184
file9178, 4297, 1310715562
file9179, 2523, 1110304137
file9180, 3963, 1014160985
file9181, 581, 1154732829
file9182, 4288, 956310340
file9183, 2798, 892931801
file9184, 1722, 1013379740
file9185, 4128, 1138342104
file9186, 2915, 718738713
file9187, 908, 814533016
file9188, 3555, 975390795
file9189, 1222, 683591640
file9190, 1141, 856750255
file9191, 2194, 848168119
file9192, 842, 831814822
file9193, 4530, 744047245
file9194, 11209, 1992839974
file9195, 4071, 940466522
file9196, 62039, 8418829478
file9197, 13974, 978915144
file9198, 1773, 784991343
file9199, 3702, 1279082333
file9200, 7654, 1933602311
file9201, 4576, 1163776026
file9202, 3150, 1370221027
file9203, 1569, 1028662084
file9204, 339, 989571874
file9205, 1016, 1035058008
file9206, 197, 940224865
file9207, 3567, 1383228855
file9208, 21963, 2289594479
file9209, 4981, 1393471755
file9210, 4229, 1314987160
file9211, 7539, 1704146310
file9212, 22315, 2071183472
file9213, 1744, 980733665
file9214, 38344, 3989281163
file9215, 324, 951408100
file9216, 78, 923977869
file9217, 11217, 2003620864
file9218, 17508, 2411077980
file9219, 5159, 1700167665
file9220, 3551, 1116390574
file9221, 8760, 1920573396
file9222, 2662, 1050700463
file9223, 1030, 999320409
file9224, 859, 957033320
file9225, 913, 936748881
file9226, 5298, 1249260417
file9227, 896, 1017905698
file9228, 2024, 1154482346
file9229, 24455, 1881003393
file9230, 1025, 943114462
file9231, 15177, 2574324544
file9232, 1200, 955153348
file9233, 927, 941675500
file9234, 457, 931283586
file9235, 4824, 1097951046
file9236, 458, 994084714
file9237, 3681, 1152900742
file9238, 2199, 1075394649
file9239, 1077, 937425508
file9240, 2043, 937202048
file9241, 113, 910848575
file9242, 75631, 8381128114
file9243, 452, 993167433
file9244, 1282, 1039137022
file9245, 5943, 1524678467
file9246, 21704, 1963001227
file9247, 806, 1055030818
file9248, 2650, 992189248
file9249, 9239, 1951464899
file9250, 1358, 942587211
file9251, 2886, 1132651501
file9252, 2165, 972432493
file9253, 16389, 1001585179
file9254, 311, 957713639
file9255, 8133, 1584230060
file9256, 2826, 1101926879
file9257, 97, 899039381
file9258, 1391, 1123949977
file9259, 1433, 1001641096
file9260, 4870, 1200053963
file9261, 3259, 1113284524
file9262, 7142, 1746172263
file9263, 3920, 958696559
file9264, 4736, 1057894000
file9265, 1263, 762077758
file9266, 6464, 1152228515
file9267, 1909, 829497777
file9268, 755, 778825217
file9269, 739, 744975410
file9270, 1298, 686091918
file9271, 2305, 915218750
file9272, 3051, 980767060
file9273, 6560, 1438453161
file9274, 2832, 1088951801
file9275, 4181, 1103119545
file9276, 177, 713481119
file9277, 3949, 734462843
file9278, 14693, 2161455854
file9279, 16017, 924721779
file9280, 7822, 1548000284
file9281, 3258, 1150052735
file9282, 2674, 1204613198
file9283, 9848, 1861385311
file9284, 104168, 50039499484
file9285, 7323, 1027386672
file9286, 546, 1009404813
file9287, 27451, 3406374321
file9288, 1172, 1001102824
file9289, 2892, 960493170
file9290, 14720, 2516381097
file9291, 76, 928079470
file9292, 9599, 1039634721
file9293, 10346, 1537317193
file9294, 375, 936292911
file9295, 20267, 3380963973
file9296, 1274, 940026540
file9297, 1782, 1181568205
file9298, 1495, 1115161118
file9299, 1607, 1055521360
file9300, 3069, 1282690005
file9301, 1493, 1111287207
file9302, 1181, 990838277
file9303, 2185, 1139875087
file9304, 311432, 60305230013
file9305, 20382, 2119407190
file9306, 998, 924290410
file9307, 1454, 1031918449
file9308, 5919, 1423991922
file9309, 653, 902804896
file9310, 5728, 1235528677
file9311, 1916, 1126699824
file9312, 397, 937238465
file9313, 1445, 918140945
file9314, 2534, 1001758119
file9315, 4815, 1359373812
file9316, 954, 1010660891
file9317, 1325, 1052560546
file9318, 1624, 1162003038
file9319, 500, 903673377
file9320, 472, 1010140758
file9321, 3061, 1090110876
file9322, 10029, 1973267532
file9323, 1971, 1092737696
file9324, 90, 890736418
file9325, 731, 923871518
file9326, 4921, 1404762128
file9327, 1637, 1061516895
file9328, 16056, 990572091
file9329, 104, 941639849
file9330, 3198, 997163933
file9331, 3911, 1192931062
file9332, 844, 1027148253
file9333, 811, 1124699634
file9334, 1587, 976415440
file9335, 498, 968018901
file9336, 703, 944171390
file9337, 11437, 1620178319
file9338, 380, 893119254
file9339, 1807, 1172957545
file9340, 1711, 957186238
file9341, 13790, 1071797105
file9342, 4273, 1476310447
file9343, 3693, 1220040673
file9344, 236, 928093683
file9345, 1641, 906176339
file9346, 12191, 821658231
file9347, 3830, 1082658685
file9348, 3503, 1012531172
file9349, 156, 739122059
file9350, 184, 660425754
file9351, 143, 686820745
file9352, 7537, 789454806
file9353, 1779, 699629379
file9354, 5890, 1168802497
file9355, 4139, 750905932
file9356, 865, 759322696
file9357, 662, 669066604
file9358, 1653, 897103715
file9359, 318, 722356147
file9360, 180836, 27215909953
file9361, 11459, 2080712299
file9362, 3000, 1316419281
file9363, 5853, 985040990
file9364, 3114, 1168902738
file9365, 121, 934308547
file9366, 1304, 1064092467
file9367, 1484, 1096562477
file9368, 3028, 963686549
file9369, 4223, 1209416386
file9370, 7725, 1406755170
file9371, 5806, 1013155096
file9372, 104, 930345462
file9373, 1352, 1104819644
file9374, 4545, 982245068
file9375, 6489, 1383333677
file9376, 5399, 1427474586
file9377, 2857, 1408000271
file9378, 1035, 1070834167
file9379, 2789, 1103410385
file9380, 3386, 1382460077
file9381, 6745, 1802995438
file9382, 655, 907188145
file9383, 16025, 3823986963
file9384, 110, 906605595
file9385, 4957, 1563111061
file9386, 4843, 1783836961
file9387, 524, 1004784160
file9388, 847, 979835016
file9389, 15662, 2855067091
file9390, 205, 915497840
file9391, 1645, 1072316096
file9392, 1439, 934507051
file9393, 820, 964344463
file9394, 244, 954267137
file9395, 1542, 995821276
file9396, 2820, 954597715
file9397, 5667, 1707740129
file9398, 2403, 1085761940
file9399, 5260, 1330405121
file9400, 14542, 2586006434
file9401, 494, 1017624792
file9402, 1237, 1008352938
file9403, 1034, 1003380040
file9404, 3163, 1025616244
file9405, 810, 1017437524
file9406, 1939, 1101007580
file9407, 742, 906575676
file9408, 6760, 1474164081
file9409, 3757, 1147136533
file9410, 797, 942195611
file9411, 851, 952118735
file9412, 3659, 1222531030
file9413, 364, 934534116
file9414, 346, 1168232545
file9415, 1301, 1124873091
file9416, 5171, 1345123550
file9417, 4622, 1342310481
file9418, 3229, 968082070
file9419, 972, 902324631
file9420, 1280, 1025235042
file9421, 423, 897434820
file9422, 23207, 1926229080
file9423, 5338, 975299014
file9424, 1252, 1016982907
file9425, 765, 709379112
file9426, 3120, 1037080594
file9427, 535, 673268115
file9428, 1585, 852555211
file9429, 5687, 763696997
file9430, 1724, 773336199
file9431, 5686, 1699270346
file9432, 2212, 704361558
file9433, 9980, 1640424106
file9434, 1843, 847019221
file9435, 10104, 1432110162
file9436, 134, 690650867
file9437, 3550, 958275025
file9438, 5779, 1524378648
file9439, 2633, 878208418
file9440, 2875, 706494015
file9441, 5281, 1393131356
file9442, 20551, 2064102224
file9443, 67312, 3477418163
file9444, 476, 897553520
file9445, 2685, 1382688884
file9446, 77882, 10967136151
file9447, 1658, 1042327969
file9448, 570, 935171769
file9449, 2246, 969093537
file9450, 771, 975128094
file9451, 1716, 1092985437
file9452, 853, 1032091056
file9453, 546, 927019019
file9454, 2219, 1109320067
file9455, 292, 919872724
file9456, 3695, 1334856796
file9457, 381, 1242685778
file9458, 10591, 2066556569
file9459, 5398, 1559682629
file9460, 18119, 3399850329
file9461, 375, 939526725
file9462, 1503, 1074597792
file9463, 642, 903656263
file9464, 647, 997565915
file9465, 546, 918627290
file9466, 801, 942106879
file9467, 149821, 15596962352
file9468, 7044, 1520364746
file9469, 180, 905719304
file9470, 562, 926381725
file9471, 2622, 1360185339
file9472, 1728, 1050967021
file9473, 542, 954952719
file9474, 2646, 1074322075
file9475, 3526, 1545854236
file9476, 249, 951854382
file9477, 3535, 1125669216
file9478, 138065, 13408326013
file9479, 1260, 1042311004
file9480, 2980, 1082994728
file9481, 1923, 1147437016
file9482, 847, 971083367
file9483, 2095, 1097939472
file9484, 170, 896111312
file9485, 4886, 1571649353
file9486, 1584, 1097984344
file9487, 1817, 905566551
file9488, 1019, 908229941
file9489, 1303, 922938796
file9490, 7767, 1500555855
file9491, 6938, 1404487236
file9492, 6061, 1866484428
file9493, 917, 998103703
file9494, 174, 931683644
file9495, 4122, 1305895976
file9496, 260, 915288061
file9497, 17575, 2254124659
file9498, 3278, 1091723273
file9499, 676, 941143982
file9500, 3145, 1312021034
file9501, 11985, 1820996984
file9502, 24736, 2952610286
file9503, 4399, 1485451599
file9504, 1079, 1037016866
file9505, 18523, 3109075763
file9506, 853, 707192436
file9507, 41136, 2826783356
file9508, 430, 767490709
file9509, 2407, 1123302249
file9510, 9077, 842415920
file9511, 14568, 1804260636
file9512, 1309, 795266834
file9513, 3930, 1062022877
file9514, 18963, 2423581453
file9515, 6864, 1152134817
file9516, 3063, 819431149
file9517, 4366, 789489419
file9518, 13070, 2968509707
file9519, 641, 789750590
file9520, 18122, 2158321943
file9521, 1107, 954177659
file9522, 1599, 1129809601
file9523, 195, 934725900
file9524, 802, 927627005
file9525, 6276, 1310160711
file9526, 386, 920192349
file9527, 348, 948858110
file9528, 2669, 1129233062
file9529, 720, 983118035
file9530, 3938, 1340749249
file9531, 2426, 1062708156
file9532, 2080, 1060693896
file9533, 792, 928187444
file9534, 281, 987775080
file9535, 1502, 1129654429
file9536, 249, 982505371
file9537, 3317, 1245765996
file9538, 5181, 997281528
file9539, 5844, 1339223633
file9540, 658, 1028176887
file9541, 294, 969854865
file9542, 728, 1008110890
file9543, 5390, 1583101738
file9544, 731, 917446239
file9545, 2077, 1023791704
file9546, 1181, 991037125
file9547, 17147, 2845161758
file9548, 1975, 1052726892
file9549, 678, 1042530574
file9550, 3495, 1093941881
file9551, 8257, 2039092778
file9552, 3483, 1062099816
file9553, 769, 1012588134
file9554, 2664, 1201865689
file9555, 2474, 1083604406
file9556, 1439, 1042602102
file9557, 19776, 3350697153
file9558, 434, 973686182
file9559, 2845, 1146206305
file9560, 1316, 1000607493
file9561, 1631, 913180795
file9562, 375, 980732805
file9563, 10641, 1754087247
file9564, 796, 932887826
file9565, 5433, 1610225206
file9566, 16210, 1493223363
file9567, 8291, 2221890315
file9568, 18818, 2749500944
file9569, 2639, 1009803438
file9570, 2678, 1152174942
file9571, 11454, 1747469648
file9572, 9877, 1036586571
file9573, 3191, 1096684795
file9574, 5664, 1470629192
file9575, 7607, 1489281109
file9576, 496, 981774258
file9577, 393, 938819995
file9578, 4840, 1352308173
file9579, 1386, 906497211
file9580, 1171, 986544042
file9581, 1667, 1005339966
file9582, 11981, 2285299748
file9583, 417, 896614472
file9584, 60763, 7853797210
file9585, 233, 665116019
file9586, 76, 672103380
file9587, 2137, 750901033
file9588, 8032, 1259125748
file9589, 9021, 2371747282
file9590, 250, 680760203
file9591, 16126, 2675718221
file9592, 4532, 888993556
file9593, 2639, 865158610
file9594, 4283, 1180685308
file9595, 253, 664443758
file9596, 13250, 871996005
file9597, 2253, 700600745
file9598, 4746, 985585850
file9599, 6001, 1126419975
file9600, 101, 657172789
file9601, 3656, 1567788923
file9602, 1369, 934229468
file9603, 1412, 1103150601
file9604, 7380, 1000552244
file9605, 2218, 1079395854
file9606, 3718, 1159126785
file9607, 172, 933666237
file9608, 2136, 1146262827
file9609, 18635, 2231759034
file9610, 2270, 1045581016
file9611, 342, 940275019
file9612, 38118, 1586248473
file9613, 731, 918057881
file9614, 1225, 966266554
file9615, 4746, 1278952215
file9616, 1425, 1034414835
file9617, 5521, 1316179359
file9618, 16021, 1884077524
file9619, 1867, 1045013255
file9620, 236, 912676795
file9621, 857, 989524837
file9622, 5920, 981105024
file9623, 21827, 2200836014
file9624, 253, 927497371
file9625, 557, 974666821
file9626, 775, 955393724
file9627, 5280, 972200836
file9628, 1413, 971684758
file9629, 635, 986566306
file9630, 6629, 984839232
file9631, 1575, 1089244342
file9632, 1493, 900537190
file9633, 3057, 1132069100
file9634, 1456, 996038459
file9635, 11049, 1859940128
file9636, 351, 976079731
file9637, 471, 990016541
file9638, 1850, 1015762268
file9639, 1136, 941436983
file9640, 713, 982612831
file9641, 6028, 1008894177
file9642, 1216, 974379887
file9643, 520, 919935035
file9644, 6422, 1658084155
file9645, 2082, 1080810558
file9646, 58235, 1011950645
file9647, 1372, 962988621
file9648, 8307, 1686841870
file9649, 1878, 1082281375
file9650, 1720, 1073401687
file9651, 1897, 1115345734
file9652, 34813, 8255773064
file9653, 2521, 1003168508
file9654, 5492, 1284726746
file9655, 8913, 1642391768
file9656, 2466, 1250541456
file9657, 6649, 1542747067
file9658, 571, 993108446
file9659, 9155, 1497687466
file9660, 1119, 904488589
file9661, 137, 918509019
file9662, 2930, 1585864079
file9663, 992, 1035205762
file9664, 1122993, 47452368350
file9665, 4779, 957905621
file9666, 576, 720920634
file9667, 61, 671129832
file9668, 5999, 1019691641
file9669, 4072, 1061869547
file9670, 199, 692736846
file9671, 511, 774457877
file9672, 2300, 875969687
file9673, 1484, 847483109
file9674, 993, 767822138
