file, text_segment_size, instructions
file37842, 29485, 4414875983
file37843, 7115, 1443537474
file37844, 1168, 771656378
file37845, 1958, 804353695
file37846, 3429, 1012347726
file37847, 34881, 2966477136
file37848, 2009, 970211224
file37849, 2859, 958422094
file37850, 6994, 1083883435
file37851, 882, 778107523
file37852, 1967, 752323818
file37853, 511, 613145933
file37854, 2132, 872763978
file37855, 22170, 7592562719
file37856, 19207, 2183990173
file37857, 5658, 1414332805
file37858, 4654, 1139853744
file37859, 115057, 11811528323
file37860, 186021, 17689672168
file37861, 8617, 1617447955
file37862, 9201, 1974448478
file37863, 6736, 1854156650
file37864, 1656, 848738853
file37865, 23849, 4213891135
file37866, 5626, 1081034716
file37867, 3019, 701109057
file37868, 6341, 1815193770
file37869, 3505, 1160074227
file37870, 6505, 1662753851
file37871, 5856, 5391602666
file37872, 7680, 1619022651
file37873, 5482, 1039681100
file37874, 1336, 894712296
file37875, 534480, 46037319634
file37876, 983, 698615234
file37877, 54743, 11491353051
file37878, 167630, 26730561553
file37879, 11579, 1937184633
file37880, 8456, 1846999541
file37881, 436, 681901103
file37882, 18145, 2099171440
file37883, 1406, 1054243351
file37884, 9172, 953562278
file37885, 890, 712105256
file37886, 1066, 710892744
file37887, 39280, 3487036029
file37888, 24385, 7441066660
file37889, 499364, 9999540905
file37890, 3568, 976304846
file37891, 4301, 981663305
file37892, 14093, 2863012817
file37893, 104966, 24822514002
file37894, 4698, 1165801265
file37895, 1541, 736396712
file37896, 1430, 681427669
file37897, 49885, 5544017807
file37898, 3130, 1100266514
file37899, 845, 788210298
file37900, 64649, 6728313953
file37901, 8537, 1602372868
file37902, 193264, 17648619188
file37903, 12769, 1699774569
file37904, 7710, 1812224320
file37905, 59175, 7301190356
file37906, 13333, 1534199132
file37907, 982, 712547412
file37908, 47694, 6834328715
file37909, 222964, 19256117018
file37910, 26959, 3781272904
file37911, 15716, 2149370817
file37912, 54436, 6058464855
file37913, 1919, 828302814
file37914, 34668, 5771851175
file37915, 18591, 2862904999
file37916, 19671, 2636845675
file37917, 15191, 2352196516
file37918, 9618, 2098248524
file37919, 51059, 3353047864
file37920, 5344, 1109709098
file37921, 10924, 1919229188
file37922, 140638, 84928411509
file37923, 1391, 789542945
file37924, 4004, 567854499
file37925, 26997, 3439555925
file37926, 4480, 1118501133
file37927, 29246, 2570070779
file37928, 110, 652756417
file37929, 5448, 1427585456
file37930, 2251, 789562737
file37931, 9746, 3690828724
file37932, 13557, 1954075124
file37933, 2403, 1063649675
file37934, 2077, 931295145
file37935, 7784, 1278325475
file37936, 27585, 3478549879
file37937, 1178, 741842144
file37938, 6902, 1543627663
file37939, 19643, 4492142609
file37940, 1322, 793747192
file37941, 30041, 3432785706
file37942, 2673, 1046806267
file37943, 11979, 2023504383
file37944, 9044, 1353919974
file37945, 10642, 1045293272
file37946, 45523, 4480303647
file37947, 11341, 2763784656
file37948, 180523, 13386753972
file37949, 6405, 1454687043
file37950, 5795, 1553359430
file37951, 13663, 6073248786
file37952, 2372, 769868005
file37953, 17708, 2409204642
file37954, 107004, 9865524648
file37955, 14447, 1964222544
file37956, 7350, 1130037212
file37957, 66209, 9319979146
file37958, 5812, 1535428305
file37959, 13543, 1998312833
file37960, 5887, 1597535515
file37961, 66116, 2799401220
file37962, 9985, 1377634275
file37963, 136705, 18320760776
file37964, 3638, 1008010080
file37965, 1137, 717746724
file37966, 22556, 2050246689
file37967, 4424, 993912396
file37968, 18444, 2979794663
file37969, 3727, 1335616420
file37970, 5177, 916479339
file37971, 11168, 1997297371
file37972, 8308, 1237765989
file37973, 1091, 851306799
file37974, 1405, 871205843
file37975, 57284, 5763525453
file37976, 68437, 9199444203
file37977, 55719, 5528932165
file37978, 141496, 24792476950
file37979, 3224, 1274607067
file37980, 108069, 12364193028
file37981, 7090, 1398086329
file37982, 190824, 13567627572
file37983, 39180, 5100331898
file37984, 14851, 2315847647
file37985, 21583, 4861324818
file37986, 50136, 4256281844
file37987, 9338, 1808438375
file37988, 69589, 8800040298
file37989, 8868, 1343944534
file37990, 44794, 4580719696
file37991, 5250, 1331607027
file37992, 31893, 3637977254
file37993, 486, 693482718
file37994, 57138, 5258823598
file37995, 17290, 4159698025
file37996, 6956, 1437981224
file37997, 4699, 1053345010
file37998, 40541, 3985055457
file37999, 4483, 1112781605
file38000, 28221, 3539706865
file38001, 2449, 970703572
file38002, 1437, 817813262
file38003, 5590, 1289680731
file38004, 10003, 1974688233
file38005, 9300, 1536504013
file38006, 72827, 13101105268
file38007, 10860, 2128020639
file38008, 21357, 3883451438
file38009, 243048, 33335085814
file38010, 4141, 977445458
file38011, 43774, 5087537808
file38012, 7669, 1762904044
file38013, 26513, 5959953286
file38014, 222414, 21714147335
file38015, 43411, 2073926268
file38016, 4058, 1210147507
file38017, 35721, 4449961146
file38018, 3181, 789400462
file38019, 42523, 10796208397
file38020, 10699, 1965394365
file38021, 38525, 4004203765
file38022, 5899, 1295906730
file38023, 1306, 744622526
file38024, 229, 633917393
file38025, 22191, 3693068795
file38026, 1801, 759801159
file38027, 83679, 8607274512
file38028, 32465, 1053526676
file38029, 48603, 6676964855
file38030, 6149, 1251061529
file38031, 486, 669497940
file38032, 50494, 6959979268
file38033, 37715, 5785624158
file38034, 512352, 57194546858
file38035, 7522, 1459316832
file38036, 4692, 964302746
file38037, 19111, 2728732686
file38038, 28105, 2883610992
file38039, 3633, 993797373
file38040, 82667, 7706876723
file38041, 779, 725156696
file38042, 564, 669315808
file38043, 5280, 1371386007
file38044, 7245, 1083018685
file38045, 4130, 1459848335
file38046, 8996, 1937911489
file38047, 25901, 2051476905
file38048, 165668, 18054626740
file38049, 2799, 1172908962
file38050, 40776, 4339639392
file38051, 11752, 1627495711
file38052, 31874, 3662535291
file38053, 2763, 1135778148
file38054, 695, 768610967
file38055, 13004, 1937105691
file38056, 8704, 1267434493
file38057, 1691, 752023451
file38058, 8795, 1585302899
file38059, 12591, 1781884466
file38060, 11075, 1147382263
file38061, 36292, 3623969828
file38062, 2920, 769199407
file38063, 8670, 1320882471
file38064, 2307, 1969456904
file38065, 45670, 4461635290
file38066, 72050, 9441348907
file38067, 16057, 1800924940
file38068, 14997, 2426993083
file38069, 4048, 1174881069
file38070, 120829, 14618133967
file38071, 120, 667486795
file38072, 5483, 1279521846
file38073, 13063, 2117081536
file38074, 235232, 19812790112
file38075, 11342, 3240351163
file38076, 6617, 1209200774
file38077, 1620, 1053761981
file38078, 16195, 1382888365
file38079, 15312, 2219201445
file38080, 5506, 1190778104
file38081, 172315, 20827690033
file38082, 136612, 15977070026
file38083, 178, 640705774
file38084, 2759, 919093261
file38085, 7559, 1388737999
file38086, 1179, 689040176
file38087, 1399197, 34370220468
file38088, 7084, 1264204496
file38089, 816, 723354974
file38090, 7768, 857772737
file38091, 10029, 1608365144
file38092, 1753, 782741921
file38093, 16316, 2286822318
file38094, 2240, 1097811582
file38095, 2329, 803163623
file38096, 39474, 7092423214
file38097, 12942, 2222866548
file38098, 29580, 3535850778
file38099, 49659, 4577096610
file38100, 194, 619885830
file38101, 35810, 6850338400
file38102, 979, 704333811
file38103, 95, 2244166383
file38104, 13579, 2406219655
file38105, 25454, 3832459467
file38106, 6865, 1358910213
file38107, 10002, 1922946619
file38108, 8195, 1692138273
file38109, 5416, 1045110511
file38110, 6159, 1399008822
file38111, 7045, 1285193828
file38112, 8181, 1341043805
file38113, 37684, 4101892241
file38114, 12895, 2316596560
file38115, 603, 680822667
file38116, 1327474, 115386720282
file38117, 36268, 6857248159
file38118, 120644, 12837703594
file38119, 1316, 712244897
file38120, 6571, 1474590792
file38121, 3449, 1202662256
file38122, 25473, 2691691686
file38123, 4635, 1510398014
file38124, 5444, 1221145126
file38125, 6524, 2281377398
file38126, 7161, 6078210484
file38127, 53436, 5007390259
file38128, 1518, 716650477
file38129, 5606, 2753876138
file38130, 9790, 2074893815
file38131, 924, 732211115
file38132, 625, 681020522
file38133, 11826, 1823810718
file38134, 21133, 1644803181
file38135, 10152, 1513683784
file38136, 16377, 1866223398
file38137, 1053, 751394788
file38138, 174779, 18169116770
file38139, 265030, 25662842434
file38140, 22612, 2620317973
file38141, 35218, 3578836229
file38142, 3202, 1065991408
file38143, 205251, 16424780621
file38144, 12462, 6102912242
file38145, 12324, 2406731939
file38146, 87991, 9414878566
file38147, 23, 609317453
file38148, 12574, 1986738779
file38149, 3461, 1269050732
file38150, 24712, 3068251694
file38151, 72565, 8400451824
file38152, 79, 632498986
file38153, 6162, 1474899066
file38154, 1078, 712521730
file38155, 1467, 860213610
file38156, 1765, 845728349
file38157, 603691, 45200586583
file38158, 42516, 4985396562
file38159, 165109, 30064615555
file38160, 7967, 1169479501
file38161, 276894, 33201605573
file38162, 258, 648514963
file38163, 74092, 9319812183
file38164, 267295, 41914056560
file38165, 51736, 5976859372
file38166, 1671, 698450874
file38167, 1785, 830645301
file38168, 16301, 2909896531
file38169, 14304, 1971758798
file38170, 10330, 2491567602
file38171, 25827, 3645445198
file38172, 44197, 6920754047
file38173, 9523, 1478521632
file38174, 139, 645104844
file38175, 81336, 10383310237
file38176, 134778, 2247364749
file38177, 7082, 1350931538
file38178, 3437, 956139048
file38179, 4409, 1107954547
file38180, 472, 713990786
file38181, 470901, 61641920486
file38182, 1852, 697504127
file38183, 28840, 3339510185
file38184, 3657, 1008146549
file38185, 10718, 2055714963
file38186, 418617, 160588888774
file38187, 30615, 2303833923
file38188, 13150, 1503384543
file38189, 11748, 2109294242
file38190, 114898, 13876508244
file38191, 1824, 768081709
file38192, 217110, 22135572064
file38193, 7284, 1795925186
file38194, 6786, 1369175580
file38195, 193, 642146658
file38196, 2249, 817471161
file38197, 15740, 1978082846
file38198, 23563, 2873024130
file38199, 16087, 6735453525
file38200, 68474, 8113816710
file38201, 14853, 2468622668
file38202, 288856, 34512275569
file38203, 24143, 3614400235
file38204, 1172, 760340097
file38205, 5289, 1327557739
file38206, 7841, 1685671215
file38207, 2434, 866330840
file38208, 2422, 997469092
file38209, 1110, 693888745
file38210, 32000, 4160292608
file38211, 33489, 2959600273
file38212, 77261, 5340696014
file38213, 24017, 3822939950
file38214, 17191, 3312861108
file38215, 57566, 7951196248
file38216, 4776, 962171334
file38217, 35000, 4371099291
file38218, 1440, 877457048
file38219, 31529, 3319627353
file38220, 8303, 1359105467
file38221, 13106, 2026467574
file38222, 77456, 13552015202
file38223, 36181, 4806998081
file38224, 28744, 2413768176
file38225, 6723, 1268245766
file38226, 3978, 923887591
file38227, 25786, 4782792623
file38228, 6750, 1096628860
file38229, 12540, 1438987487
file38230, 413946, 47999113737
file38231, 9812, 1327883006
file38232, 1863, 935231355
file38233, 11268, 1625520002
file38234, 554, 682159772
file38235, 3023, 845624418
file38236, 18392, 1910503765
file38237, 3270, 802378044
file38238, 19589, 2512594363
file38239, 64754, 7384245582
file38240, 641554, 57440071490
file38241, 3566, 1004030872
file38242, 6153, 1478825824
file38243, 474, 654363550
file38244, 311032, 26408256711
file38245, 237742, 26176409065
file38246, 355, 655779595
file38247, 22512, 2928392058
file38248, 49, 591363603
file38249, 3858, 1074211699
file38250, 5486, 1636578833
file38251, 2515, 1011791102
file38252, 26120, 3075554814
file38253, 236929, 21634452949
file38254, 11245, 1702578563
file38255, 6393, 1944480857
file38256, 2864, 922008867
file38257, 2379, 781591589
file38258, 1630, 822887103
file38259, 3805, 941077780
file38260, 23354, 3317257304
file38261, 555, 690487862
file38262, 1213, 789877091
file38263, 665, 640728995
file38264, 5804, 1387714655
file38265, 12243, 1833256306
file38266, 11722, 2438241947
file38267, 4144, 860814323
file38268, 6928, 1630673956
file38269, 42113, 5371064264
file38270, 11487, 1880434590
file38271, 18372, 3134439861
file38272, 17552, 7055190151
file38273, 34694, 4279956344
file38274, 8659, 1808266512
file38275, 2337, 808577709
file38276, 11181, 1855686570
file38277, 22236, 2225002375
file38278, 7669, 823835582
file38279, 18748, 3934209233
file38280, 34650, 3210156004
file38281, 15420, 2828985275
file38282, 1059, 636172805
file38283, 29522, 2561789555
file38284, 8755, 625733494
file38285, 7306, 1453426321
file38286, 2828, 876025831
file38287, 6813, 1601710824
file38288, 31178, 3678242673
file38289, 7372, 1428572840
file38290, 81794, 7804296991
file38291, 59685, 5967635284
file38292, 3961, 969825553
file38293, 3019, 962881981
file38294, 8870, 1891111934
file38295, 113715, 13142089207
file38296, 13271, 2297750281
file38297, 15715, 2067286153
file38298, 3450, 1040621183
file38299, 208908, 20313155813
file38300, 270092, 25714909582
file38301, 30770, 5287811786
file38302, 2512, 839865198
file38303, 10679, 1994707712
file38304, 3614, 1298872437
file38305, 1948, 889593717
file38306, 2681, 894681537
file38307, 24338, 4240096117
file38308, 2399, 812051244
file38309, 16273, 2587856370
file38310, 4354, 1014503876
file38311, 14161, 6632584294
file38312, 49360, 5947423771
file38313, 4073, 1274669641
file38314, 16280, 2043757933
file38315, 1858, 691593202
file38316, 11552, 1525426093
file38317, 2967, 889934809
file38318, 342021, 31107858353
file38319, 7383, 1146335908
file38320, 4276, 1104354224
file38321, 12845, 1485675783
file38322, 103, 605114550
file38323, 10112, 1562706092
file38324, 6709, 1312109360
file38325, 10027, 5983368252
file38326, 167327, 25415067604
file38327, 3873, 1079689714
file38328, 8648, 1896020924
file38329, 14821, 1152491094
file38330, 57649, 8277774746
file38331, 1578, 788278522
file38332, 14511, 2029228070
file38333, 4361, 1077091379
file38334, 51494, 10321839737
file38335, 94935, 9065536362
file38336, 1153, 804855748
file38337, 744, 565503138
file38338, 6, 590021686
file38339, 318559, 26966569775
file38340, 152598, 15786571481
file38341, 3141, 828516547
file38342, 1142956, 147023317120
file38343, 78025, 7538930238
file38344, 59, 595273995
file38345, 11510, 2820673486
file38346, 3041, 961101817
file38347, 10879, 2455798674
file38348, 1338, 752955953
file38349, 13269, 3077218626
file38350, 2553, 778991612
file38351, 3873, 1124648484
file38352, 29907, 4436945213
file38353, 15577, 2081580431
file38354, 2425, 1108096343
file38355, 27412, 3609494167
file38356, 13098, 1637333726
file38357, 3904, 827480544
file38358, 1789, 856934896
file38359, 9526, 1275355736
file38360, 34376, 5273438073
file38361, 10444, 1537753577
file38362, 1130, 794903500
file38363, 2766, 1189337979
file38364, 741, 825481350
file38365, 9170, 1448184568
file38366, 12262, 1442662912
file38367, 20828, 1709356020
file38368, 9873, 1979052817
file38369, 1989, 812567154
file38370, 11094, 1954984231
file38371, 7499, 1759031105
file38372, 67865, 4075375491
file38373, 87130, 9207264913
file38374, 385576, 38476571192
file38375, 2596, 966604611
file38376, 1607, 869057938
file38377, 4087, 1189051170
file38378, 5616, 989543993
file38379, 30844, 4813656404
file38380, 2256, 954818278
file38381, 26163, 1618951857
file38382, 353346, 35902481108
file38383, 72420, 16103080763
file38384, 11866, 2105462894
file38385, 205370, 27323862282
file38386, 91241, 5611512007
file38387, 155660, 20213256315
file38388, 66689, 8395271754
file38389, 35358, 3871840209
file38390, 26731, 1948001453
file38391, 14900, 1517910204
file38392, 6193, 1353728766
file38393, 352, 753873919
file38394, 9171, 1965232880
file38395, 7754, 2285854995
file38396, 7251, 1391122418
file38397, 17827, 1610588451
file38398, 4285, 1355775544
file38399, 1067, 808506947
file38400, 2876, 1167532214
file38401, 39104, 6219518304
file38402, 13184, 2712184384
file38403, 55199, 5807982581
file38404, 6559, 1251081487
file38405, 5282, 1049362891
file38406, 1419, 652937009
file38407, 22277, 4019389247
file38408, 237106, 34158751806
file38409, 3585, 1002724237
file38410, 59348, 8923570714
file38411, 17830, 3389006073
file38412, 8883, 2028772277
file38413, 1771, 775895179
file38414, 1563, 918361280
file38415, 647, 609929199
file38416, 2989, 943327730
file38417, 389260, 43485745604
file38418, 468, 670759591
file38419, 844, 667025826
file38420, 5037, 5310252535
file38421, 1273, 829433834
file38422, 24726, 3337479595
file38423, 15815, 2902291388
file38424, 2286, 758364841
file38425, 35520, 4464685899
file38426, 42109, 3915176250
file38427, 1168, 863035857
file38428, 3529, 927309451
file38429, 89506, 8844157307
file38430, 59669, 5958660561
file38431, 241554, 101768903185
file38432, 2055, 966950904
file38433, 784, 663536194
file38434, 9044, 1487949572
file38435, 45634, 6387171737
file38436, 42017, 4775255421
file38437, 14036, 2107965981
file38438, 3878, 1150097879
file38439, 2015, 849515612
file38440, 10929, 2058815737
file38441, 7852, 1150850139
file38442, 2881, 1141419139
file38443, 5039, 1252638318
file38444, 15903, 2758755222
file38445, 21510, 2708094408
file38446, 6747, 1470153433
file38447, 32058, 5400050502
file38448, 1495, 833946774
file38449, 10517, 1571564721
file38450, 28959, 2413973460
file38451, 1104, 711858014
file38452, 22261, 4288969385
file38453, 11138, 2293944398
file38454, 4448, 1104296237
file38455, 4280, 1040470944
file38456, 13929, 1873122376
file38457, 4508, 1178337980
file38458, 1904, 994607263
file38459, 6289, 1228595571
file38460, 3457, 1327408904
file38461, 53832, 6451272565
file38462, 3704, 987388014
file38463, 21520, 2438775116
file38464, 13937, 1920838745
file38465, 10010, 1761870829
file38466, 9484, 1858675487
file38467, 5744, 1599330789
file38468, 51433, 6195824176
file38469, 606, 657707556
file38470, 9616, 1827859750
file38471, 246980, 30354902317
file38472, 340315, 46896809072
file38473, 38367, 6192329330
file38474, 17070, 2834220282
file38475, 3172, 906132483
file38476, 2404, 864340040
file38477, 1333, 770342634
file38478, 59732, 5544404064
file38479, 262288, 12666743685
file38480, 29684, 2546814556
file38481, 90317, 9806999831
file38482, 22122, 2597874044
file38483, 82331, 11943730304
file38484, 42218, 5550218811
file38485, 6582, 1207202871
file38486, 2271, 788908864
file38487, 1667, 877427770
file38488, 5975, 1516096912
file38489, 161418, 28515609173
file38490, 15806, 1711754268
file38491, 159086, 15860719314
file38492, 7094, 1232616469
file38493, 58260, 7183177278
file38494, 345570, 649340696
file38495, 27076, 4387953322
file38496, 50076, 10574217246
file38497, 2876, 787897553
file38498, 90389, 14374345711
file38499, 249, 610799461
file38500, 4651, 948543990
file38501, 838, 662060960
file38502, 1049, 780050320
file38503, 34152, 5035571302
file38504, 61830, 5906292348
file38505, 31983, 4160439370
file38506, 19087, 2613014827
file38507, 147590, 18069708446
file38508, 89907, 16279545116
file38509, 1049, 669659971
file38510, 28797, 7929083890
file38511, 54, 605544768
file38512, 24074, 2742655747
file38513, 55687, 6234868909
file38514, 11642, 1582182009
file38515, 5084, 1238086636
file38516, 2557, 934680891
file38517, 14350, 1934075113
file38518, 71735, 9780986616
file38519, 141264, 12632860158
file38520, 25446, 3217912266
file38521, 8539, 1589852465
file38522, 3916, 926282287
file38523, 166, 642458693
file38524, 2460, 933622201
file38525, 1506, 784680948
file38526, 153055, 13073224460
file38527, 3840, 1581001460
file38528, 22102, 3456149499
file38529, 13315, 2665971265
file38530, 11130, 1599845732
file38531, 29710, 5069788172
file38532, 9674, 1231564704
file38533, 603782, 52938808885
file38534, 4628, 1470291023
file38535, 32370, 4161286495
file38536, 8024, 1409707569
file38537, 15443, 2085314109
file38538, 60498, 6209737684
file38539, 34025, 6575288250
file38540, 6571, 1770440780
file38541, 6240, 1251887538
file38542, 4058, 974860693
file38543, 7864, 1278570741
file38544, 7332, 1901816940
file38545, 16092, 2509690724
file38546, 2772, 833968063
file38547, 2568, 869075596
file38548, 101898, 16286270372
file38549, 162, 652303790
file38550, 26110, 2642303500
file38551, 107802, 11776378224
file38552, 1984, 987611172
file38553, 5450, 1241791880
file38554, 3489, 878642749
file38555, 520, 677886458
file38556, 18903, 3479298613
file38557, 19264, 2384207951
file38558, 8064, 1618825409
file38559, 8569, 983181887
file38560, 24923, 2751414070
file38561, 180729, 30198045845
file38562, 472, 626820827
file38563, 3486, 905041890
file38564, 4679, 1052044776
file38565, 1316, 755184473
file38566, 2609, 1092539851
file38567, 13729, 1921279840
file38568, 1731, 786111351
file38569, 8464, 2141747460
file38570, 146482, 14878137655
file38571, 10879, 1570644989
file38572, 5401, 1406419719
file38573, 40115, 3625658729
file38574, 25597, 2848558299
file38575, 32006, 5168997726
file38576, 524, 665626000
file38577, 4806, 1244411020
file38578, 6337, 1732493787
file38579, 4370, 1288370801
file38580, 12245, 1758046303
file38581, 44480, 4900964862
file38582, 16553, 2319478140
file38583, 7865, 5667896220
file38584, 5006, 1369238281
file38585, 238, 659500790
file38586, 3384, 1021899796
file38587, 11202, 1857807192
file38588, 5015, 1129420717
file38589, 21726, 2347474454
file38590, 12878, 1803515234
file38591, 37198, 4565327300
file38592, 942, 685079873
file38593, 50630, 9996659277
file38594, 61702, 9047152173
file38595, 14903, 1755565820
file38596, 16815, 2436750950
file38597, 39214, 5568405629
file38598, 1299, 822334198
file38599, 959, 814925481
file38600, 26227, 2478528483
file38601, 15084, 1957235604
file38602, 18644, 2344469071
file38603, 3028, 1033048815
file38604, 61484, 6578496279
file38605, 3055, 1077525289
file38606, 3674, 837374717
file38607, 7142, 1695073359
file38608, 21993, 2351216150
file38609, 4120, 846272218
file38610, 2931, 1070657983
file38611, 6649, 1124925367
file38612, 708453, 108711287077
file38613, 6706, 1326283286
file38614, 50073, 4889319918
file38615, 5545, 1186423162
file38616, 11960, 2899931789
file38617, 2031, 852971632
file38618, 16182, 2354254943
file38619, 73928, 8994098595
file38620, 649, 699927994
file38621, 5280, 1126768213
file38622, 882, 846630767
file38623, 22684, 2720469454
file38624, 1140, 737371648
file38625, 523, 697813225
file38626, 10307, 2124628529
file38627, 57724, 6111740715
file38628, 14602, 1835149543
file38629, 886, 734755452
file38630, 8334, 1448953886
file38631, 36973, 4474096617
file38632, 12442, 1652175613
file38633, 40596, 4542558189
file38634, 82791, 11054620251
file38635, 30220, 5377009458
file38636, 35, 612932355
file38637, 2884, 896084157
file38638, 6122, 1397815730
file38639, 25351, 2256851109
file38640, 7414, 1406474328
file38641, 234278, 18740326606
file38642, 233648, 29287242493
file38643, 3154, 1280227295
file38644, 8457, 2130103906
file38645, 10171, 1429312423
file38646, 2160, 785078548
file38647, 5107, 1224494154
file38648, 7732, 2417775113
file38649, 3121, 824485294
file38650, 361, 637088243
file38651, 946, 814762771
file38652, 14753, 2237633811
file38653, 25384, 5103918590
file38654, 17487, 2003994835
file38655, 4646, 1103363105
file38656, 1881, 981118345
file38657, 3902, 958086005
file38658, 8873, 2228563104
file38659, 7254, 948729571
file38660, 101237, 9014644484
file38661, 4342, 1205095841
file38662, 497, 653548243
file38663, 22837, 7308622915
file38664, 11070, 1475945284
file38665, 16516, 2295252747
file38666, 13742, 1856809632
file38667, 8100, 1490291043
file38668, 25597, 2895096837
file38669, 5548, 1137034408
file38670, 2410, 1210454261
file38671, 14724, 2512721698
file38672, 1536, 886145567
file38673, 6818, 2020574917
file38674, 5284, 1465289609
file38675, 196321, 14933705296
file38676, 17572, 1929185574
file38677, 43521, 5552774920
file38678, 7323, 1196283633
file38679, 8994, 2175975611
file38680, 1124, 866843514
file38681, 2896, 1168464406
file38682, 21552, 2538411882
file38683, 214204, 32741609247
file38684, 2999, 1041234294
file38685, 19168, 2256276508
file38686, 6102, 1493927899
file38687, 29761, 8150527082
file38688, 751, 819235926
file38689, 2825, 829376116
file38690, 6285, 1262335810
file38691, 9694, 6121330261
file38692, 5030, 1052153397
file38693, 98, 623442848
file38694, 15165, 3577540332
file38695, 1906, 757601624
file38696, 112, 625966539
file38697, 7481, 1611540669
file38698, 10919, 1472816197
file38699, 414, 609134291
file38700, 6157, 1563068779
file38701, 23111, 3047922519
file38702, 65534, 6648841872
file38703, 5010, 954008115
file38704, 43917, 6555294008
file38705, 2727, 971793327
file38706, 8375, 1333446469
file38707, 2594, 898730591
file38708, 2144, 1030325477
file38709, 5061, 1481054636
file38710, 23272, 3550993970
file38711, 763, 753949988
file38712, 3917, 1105371919
file38713, 32018, 5509652595
file38714, 3309, 933798482
file38715, 2289, 857574284
file38716, 4816, 1450032649
file38717, 7006, 1218616105
file38718, 1544, 910549957
file38719, 34993, 3633822152
file38720, 189745, 20162140976
file38721, 217, 610877511
file38722, 2145, 881710879
file38723, 66, 599679267
file38724, 5536, 1189788931
file38725, 1895, 803270027
file38726, 35201, 4321913205
file38727, 393739, 28390729125
file38728, 2443, 983863762
file38729, 1796, 835410888
file38730, 239, 646392852
file38731, 664, 714204401
file38732, 23489, 2458412365
file38733, 23866, 2656900684
file38734, 21395, 3662278662
file38735, 23572, 3597397069
file38736, 1630, 1001968982
file38737, 20933, 2589912914
file38738, 7353, 1668063899
file38739, 1974, 791510077
file38740, 27217, 2442258859
file38741, 2830, 1222423187
file38742, 2683, 966913498
file38743, 4060, 1114962367
file38744, 424028, 52215386252
file38745, 420139, 32444401274
file38746, 9211, 3146263311
file38747, 42380, 5081268674
file38748, 6648, 5674101932
file38749, 1794, 944098392
file38750, 17981, 2846350170
file38751, 14261, 2138334288
file38752, 89607, 7836671630
file38753, 24621, 7545928805
file38754, 23871, 3147502110
file38755, 1147, 716027469
file38756, 2639, 1132479027
file38757, 58941, 7674989366
file38758, 4135, 997863336
file38759, 14916, 2372625939
file38760, 6534, 1161176081
file38761, 13605, 2232278616
file38762, 4752, 1389553453
file38763, 2516, 796850483
file38764, 2127, 976030562
file38765, 167051, 12807937835
file38766, 17851, 2483559387
file38767, 6376, 1245185799
file38768, 2302, 1065372490
file38769, 854, 816259807
file38770, 484, 724801974
file38771, 20143, 2696776113
file38772, 1269, 779160011
file38773, 1976, 925901246
file38774, 3284, 1168721093
file38775, 15048, 6161783519
file38776, 2273, 936389419
file38777, 1035, 776307717
file38778, 265069, 31998093044
file38779, 33083, 5497891425
file38780, 1214, 867256713
file38781, 511991, 59213313091
file38782, 33815, 4224955402
file38783, 17705, 3409182776
file38784, 8057, 1259091796
file38785, 8200, 1582898190
file38786, 2169, 760062900
file38787, 11912, 1994694157
file38788, 19618, 6922868395
file38789, 14440, 6219626367
file38790, 85282, 7025262942
file38791, 2600, 877783792
file38792, 126633, 14418257884
file38793, 3754, 950085353
file38794, 6267, 1449380946
file38795, 16996, 2713753295
file38796, 577, 692580041
file38797, 16796, 2077131964
file38798, 62262, 8424966008
file38799, 43436, 7336477955
file38800, 1534, 816516453
file38801, 1517, 755417186
file38802, 1742, 713675598
file38803, 189755, 21270143770
file38804, 3898, 984653992
file38805, 7332, 904692389
file38806, 8912, 1784013674
file38807, 9358, 1811880149
file38808, 582, 644058698
file38809, 12, 596655454
file38810, 33638, 2532967301
file38811, 66419, 5496586471
file38812, 236, 661770023
file38813, 282888, 49300786827
file38814, 202679, 29117692609
file38815, 29072, 4228655390
file38816, 106656, 10266852939
file38817, 1965, 1061540175
file38818, 24027, 2634207864
file38819, 5207, 877020291
file38820, 12800, 1941914788
file38821, 1806, 781801677
file38822, 6804, 1407442658
file38823, 29849, 5299962447
file38824, 2449, 1113810510
file38825, 38168, 7544253672
file38826, 4573, 1182709619
file38827, 5278, 5457321725
file38828, 1844, 771451292
file38829, 618, 855792024
file38830, 25963, 7747380969
file38831, 14503, 2489914931
file38832, 3777, 897929002
file38833, 130578, 17426788967
file38834, 2266, 774246372
file38835, 18225, 3223624604
file38836, 9206, 2040855204
file38837, 2209, 906903487
file38838, 6063, 1872526856
file38839, 17502, 3284362097
file38840, 3557, 981224678
file38841, 1461, 801044328
file38842, 1052, 690528652
file38843, 2482, 805092396
file38844, 1353, 818267353
file38845, 8861, 1433761817
file38846, 85, 600740081
file38847, 2604, 813766566
file38848, 387, 696879407
file38849, 208964, 20986337593
file38850, 825, 620001020
file38851, 22497, 2874474245
file38852, 114604, 9983382046
file38853, 420, 651851480
file38854, 12900, 2539775868
file38855, 7652, 1326033053
file38856, 53888, 5284728628
file38857, 27322, 4629397764
file38858, 40563, 4668656252
file38859, 33650, 3341198758
file38860, 17062, 2270787249
file38861, 1957, 946526863
file38862, 10257, 1568374500
file38863, 4658, 1031496840
file38864, 32984, 3281767147
file38865, 6005, 1131981626
